-8.951120e-02 -3.671169e-17 2.696902e-01 -4.514467e-01 1.093288e-01 2.369983e-17 -1.908386e-01 -3.461788e-03 
-3.306973e-02 -5.138655e-17 2.799673e-01 -4.541174e-01 5.914161e-02 3.155721e-17 -2.150445e-01 -4.239973e-03 
-3.978497e-02 9.483496e-18 -1.673134e-01 1.050822e-02 -5.840697e-02 -2.521783e-17 3.278049e-01 -3.754662e-01 
-1.970360e-02 2.030322e-17 -1.703620e-01 1.144375e-02 -8.304941e-02 -4.187661e-17 3.060643e-01 -3.693905e-01 
-9.580609e-03 6.019462e-17 -2.714162e-01 -5.480884e-03 5.737803e-02 -1.560501e-17 9.953361e-01 4.533989e-01 
5.788325e-02 6.958765e-17 -2.537286e-01 -4.081057e-03 -1.794608e-02 -2.489778e-17 9.711542e-01 4.576289e-01 
1.119535e-01 7.318697e-17 -2.372297e-01 -3.156403e-03 -7.700400e-02 -3.109287e-17 9.412607e-01 4.557091e-01 
1.546428e-01 7.222992e-17 -2.209677e-01 -2.594985e-03 -1.224456e-01 -3.426642e-17 9.115007e-01 4.510622e-01 
1.872773e-01 6.638137e-17 -2.033676e-01 -2.315190e-03 -1.561113e-01 -3.387277e-17 8.825534e-01 4.444806e-01 
2.115395e-01 5.766868e-17 -1.843416e-01 -2.281813e-03 -1.798498e-01 -3.195316e-17 8.580938e-01 4.381111e-01 
2.281773e-01 4.647595e-17 -1.638058e-01 -2.480460e-03 -1.945108e-01 -3.051135e-17 8.371386e-01 4.316354e-01 
2.375962e-01 3.399086e-17 -1.433665e-01 -2.948948e-03 -2.001994e-01 -3.270711e-17 8.200838e-01 4.251666e-01 
2.382057e-01 2.304641e-17 -1.257551e-01 -3.774315e-03 -1.946839e-01 -4.281098e-17 8.060894e-01 4.178724e-01 
2.245636e-01 1.658063e-17 -1.145267e-01 -5.058443e-03 -1.718550e-01 -6.259995e-17 7.907777e-01 4.068502e-01 
1.854027e-01 1.853248e-17 -1.145248e-01 -6.899055e-03 -1.199701e-01 -9.059472e-17 7.640124e-01 3.859906e-01 
1.605333e-01 2.602949e-14 -1.597516e-01 -1.717199e-03 -1.433201e-01 -4.674490e-14 5.510870e-01 1.820052e-02 
1.637774e-01 5.154112e-15 -1.843737e-01 5.108612e-03 -2.102050e-01 -8.740261e-15 2.859592e-01 -4.198820e-01 
1.486112e-01 7.930071e-15 -1.973746e-01 3.236061e-03 -1.821543e-01 -1.298850e-14 3.122641e-01 -4.364347e-01 
-1.077532e-01 -5.992697e-15 2.759850e-01 -2.935694e-01 -4.269265e-03 3.388886e-15 -1.321696e-01 1.250852e-02 
-1.006418e-01 -9.007752e-15 2.543620e-01 -2.864061e-01 -1.156204e-02 5.062191e-15 -1.224207e-01 1.272916e-02 
1.898055e-01 2.183867e-14 -1.933585e-01 4.847246e-03 -2.303808e-01 -3.565775e-14 3.198284e-01 -4.668240e-01 
2.267111e-01 2.945514e-14 -1.830325e-01 8.436608e-03 -2.884689e-01 -4.988775e-14 3.144767e-01 -4.787510e-01 
7.463389e-02 1.239554e-15 -9.945921e-02 -1.474927e-02 4.710594e-02 -3.544044e-15 6.422154e-01 2.890455e-01 
3.940821e-02 4.622377e-15 -1.218140e-01 -1.464372e-02 8.190948e-02 -9.124486e-15 6.232782e-01 2.763094e-01 
5.756580e-02 1.153817e-13 -2.251086e-01 -3.103157e-03 -3.904399e-02 -1.767646e-13 2.868311e-01 -4.552284e-01 
-6.949869e-02 -5.073429e-14 3.190798e-01 -3.762041e-01 -2.961611e-02 1.746398e-14 -1.665066e-01 1.082975e-02 
-8.923561e-02 -9.561491e-14 3.068205e-01 -3.743851e-01 -1.358053e-02 4.523955e-14 -1.751644e-01 1.157934e-02 
3.854061e-02 -7.190281e-14 9.893953e-01 4.527602e-01 1.354247e-02 1.335042e-13 -2.653127e-01 -5.906989e-03 
-2.750522e-02 -7.402552e-14 9.652387e-01 4.548902e-01 7.466242e-02 1.297022e-13 -2.468007e-01 -4.968106e-03 
-7.345734e-02 -7.202344e-14 9.374021e-01 4.513357e-01 1.191620e-01 1.194844e-13 -2.288798e-01 -4.589241e-03 
-1.004280e-01 -6.541550e-14 9.084608e-01 4.437225e-01 1.478803e-01 1.022814e-13 -2.103124e-01 -4.720354e-03 
-1.074927e-01 -5.521658e-14 8.772139e-01 4.315962e-01 1.598897e-01 7.786646e-14 -1.905817e-01 -5.361353e-03 
-9.048477e-02 -4.364786e-14 8.379142e-01 4.118996e-01 1.513113e-01 4.619782e-14 -1.707257e-01 -6.565634e-03 
-2.046568e-01 -2.862013e-11 9.097157e-01 1.936601e-02 2.071610e-01 1.399701e-11 -2.866906e-01 -2.094273e-04 
-1.798797e-01 -2.750570e-12 2.991035e-01 -4.126647e-01 1.150764e-01 1.433722e-12 -1.926744e-01 7.194548e-03 
-1.907430e-01 -4.495134e-12 3.149966e-01 -4.300646e-01 1.332562e-01 2.413976e-12 -2.018225e-01 6.174373e-03 
-2.200704e-01 -6.967037e-12 3.133020e-01 -4.382712e-01 1.647819e-01 3.860519e-12 -1.982207e-01 5.964751e-03 
-2.665802e-01 -1.040884e-11 2.970969e-01 -4.391560e-01 2.085743e-01 5.969971e-12 -1.836567e-01 6.535331e-03 
-1.245632e-01 -1.030749e-12 8.149617e-01 4.001429e-01 2.099159e-01 7.883987e-13 -1.106130e-01 -9.517116e-03 
-1.289937e-01 -1.174692e-12 8.211607e-01 4.021659e-01 2.142304e-01 9.222602e-13 -1.022118e-01 -9.362407e-03 
-8.491459e-02 -1.382781e-12 7.958102e-01 3.832470e-01 1.744041e-01 1.154975e-12 -1.130493e-01 -9.934249e-03 
-2.987592e-01 -4.295922e-11 2.930179e-01 -4.539783e-01 2.458459e-01 2.710100e-11 -1.627225e-01 6.426406e-03 
-2.858751e-01 -6.082844e-11 3.058073e-01 -4.658637e-01 2.341393e-01 3.792183e-11 -1.718659e-01 6.496369e-03 
-2.873118e-01 -8.533575e-11 3.172322e-01 -4.812442e-01 2.279220e-01 5.160654e-11 -1.793387e-01 8.044801e-03 
-1.395610e-01 -1.298794e-10 2.727611e-01 -4.586835e-01 1.494852e-01 7.798874e-11 -1.764716e-01 -2.012705e-03 
-8.369515e-02 -1.804201e-10 2.857949e-01 -4.638097e-01 1.000835e-01 1.083609e-10 -2.008295e-01 -2.819608e-03 
2.705547e-02 4.275456e-11 -1.434146e-01 1.221963e-02 -1.353578e-01 -8.646658e-11 2.767461e-01 -3.599907e-01 
-2.927599e-03 7.796962e-11 -1.624877e-01 1.193131e-02 -1.029754e-01 -1.413163e-10 2.968174e-01 -3.678841e-01 
-2.072293e-03 2.089846e-10 -2.659488e-01 -5.439214e-03 4.968918e-02 -1.041307e-10 1.007779e+00 4.596893e-01 
5.150438e-02 2.408222e-10 -2.508763e-01 -4.654828e-03 -7.705722e-03 -1.277825e-10 9.841968e-01 4.603603e-01 
9.237486e-02 2.432113e-10 -2.365862e-01 -4.429166e-03 -4.889508e-02 -1.372934e-10 9.576901e-01 4.562737e-01 
1.202723e-01 2.267697e-10 -2.217431e-01 -4.721558e-03 -7.383352e-02 -1.359485e-10 9.295151e-01 4.483183e-01 
1.330251e-01 1.899380e-10 -2.050480e-01 -5.541132e-03 -8.031284e-02 -1.216762e-10 8.967579e-01 4.351060e-01 
1.252967e-01 1.332316e-10 -1.860395e-01 -6.940662e-03 -6.276183e-02 -9.614939e-11 8.514024e-01 4.124428e-01 
6.890202e-02 9.949300e-10 -1.901730e-01 7.761427e-03 -1.393755e-01 -1.969765e-09 3.013806e-01 -4.006534e-01 
9.681496e-02 1.922101e-09 -2.009914e-01 7.663224e-03 -1.660805e-01 -3.665606e-09 3.118610e-01 -4.163356e-01 
1.257196e-01 3.151267e-09 -2.059621e-01 7.290245e-03 -1.915265e-01 -5.921643e-09 3.124041e-01 -4.252637e-01 
1.718943e-01 4.881341e-09 -1.954456e-01 7.855287e-03 -2.400810e-01 -9.006505e-09 2.902594e-01 -4.218049e-01 
1.905621e-01 6.463311e-10 -1.291858e-01 -9.030085e-03 -1.100902e-01 -9.881151e-10 8.276465e-01 4.053868e-01 
1.841302e-01 7.685938e-10 -1.181767e-01 -9.281453e-03 -1.015400e-01 -1.196326e-09 8.141173e-01 3.979690e-01 
2.210295e-01 1.663369e-08 -1.671378e-01 6.967271e-03 -2.809984e-01 -2.820980e-08 2.873960e-01 -4.362152e-01 
2.396320e-01 2.631799e-08 -1.654810e-01 6.437103e-03 -2.954776e-01 -4.316294e-08 2.979312e-01 -4.508973e-01 
2.641477e-01 3.922372e-08 -1.575614e-01 6.765949e-03 -3.210806e-01 -6.300952e-08 2.951341e-01 -4.571151e-01 
1.770019e-01 2.859193e-09 -1.143203e-01 -1.041209e-02 -8.270148e-02 -3.762314e-09 8.284466e-01 3.916623e-01 
2.508393e-01 7.534778e-08 -1.624554e-01 7.288757e-03 -3.075701e-01 -1.202726e-07 2.910722e-01 -4.571837e-01 
5.308339e-01 4.749569e-08 -4.076089e-01 -1.261736e-02 -4.092739e-01 -6.632505e-08 1.711892e+00 -1.744225e-02 
1.239655e-01 1.482404e-07 -1.860871e-01 -3.020755e-03 -1.073039e-01 -2.475151e-07 2.773100e-01 -4.600363e-01 
9.178489e-02 2.187639e-07 -2.037271e-01 -3.123935e-03 -7.334767e-02 -3.647867e-07 2.858207e-01 -4.630510e-01 
-9.686682e-02 -1.782712e-07 3.027192e-01 -3.681437e-01 -6.444114e-03 9.006702e-08 -1.554349e-01 1.136864e-02 
-1.007844e-01 -2.887272e-07 2.969051e-01 -3.672686e-01 -4.774241e-03 1.613597e-07 -1.640870e-01 1.188626e-02 
4.787666e-02 -2.277137e-07 1.004931e+00 4.589964e-01 -8.962931e-04 4.532686e-07 -2.664836e-01 -5.345201e-03 
-1.290902e-02 -2.634289e-07 9.812287e-01 4.603284e-01 5.523844e-02 4.932205e-07 -2.510449e-01 -4.434778e-03 
-5.791229e-02 -2.836825e-07 9.545091e-01 4.569079e-01 9.888315e-02 4.990898e-07 -2.364717e-01 -4.053220e-03 
-8.773786e-02 -2.829889e-07 9.272948e-01 4.502891e-01 1.303399e-01 4.687345e-07 -2.215659e-01 -4.145285e-03 
-1.013850e-01 -2.565492e-07 8.990677e-01 4.403292e-01 1.485850e-01 3.985190e-07 -2.052577e-01 -4.705741e-03 
-9.534491e-02 -2.059947e-07 8.650010e-01 4.245113e-01 1.502735e-01 2.880326e-07 -1.870448e-01 -5.769462e-03 
-6.216412e-02 -1.475892e-07 8.133862e-01 3.966064e-01 1.281796e-01 1.483219e-07 -1.678549e-01 -7.397433e-03 
-1.540938e-01 -6.497528e-06 2.979071e-01 -4.037523e-01 8.790665e-02 3.320123e-06 -1.912483e-01 7.292282e-03 
-1.748990e-01 -1.145550e-05 3.123303e-01 -4.215780e-01 1.124165e-01 6.035751e-06 -2.014080e-01 6.801536e-03 
-1.986375e-01 -1.820207e-05 3.155882e-01 -4.323433e-01 1.400878e-01 9.820511e-06 -2.038907e-01 6.328030e-03 
-2.417029e-01 -2.761998e-05 3.015582e-01 -4.341096e-01 1.818387e-01 1.533817e-05 -1.934512e-01 6.685811e-03 
-1.209388e-01 -2.948785e-06 8.141032e-01 4.006454e-01 2.038556e-01 2.153112e-06 -1.198175e-01 -9.272118e-03 
-1.267216e-01 -3.564539e-06 8.212359e-01 4.034607e-01 2.102735e-01 2.616941e-06 -1.074608e-01 -9.253459e-03 
-9.585237e-02 -4.361050e-06 8.029666e-01 3.898679e-01 1.832339e-01 3.367811e-06 -1.108173e-01 -9.752955e-03 
-2.991883e-01 -1.201740e-04 2.906927e-01 -4.488301e-01 2.445879e-01 7.506969e-05 -1.611468e-01 6.469357e-03 
-2.978189e-01 -1.745398e-04 3.024499e-01 -4.615308e-01 2.459310e-01 1.097581e-04 -1.652199e-01 6.224322e-03 
-3.000895e-01 -2.453000e-04 3.076221e-01 -4.697189e-01 2.455473e-01 1.522775e-04 -1.687550e-01 6.896275e-03 
-1.892151e-03 -7.997810e-06 8.350481e-01 3.750112e-01 9.869413e-02 1.646498e-06 -1.427787e-01 -1.027106e-02 
-1.015226e-01 -4.729974e-04 2.683753e-01 -4.514301e-01 1.188569e-01 2.871519e-04 -1.874181e-01 -3.091197e-03 
-4.793429e-02 -7.085023e-04 2.799972e-01 -4.555605e-01 7.106420e-02 4.275001e-04 -2.112877e-01 -3.802405e-03 
