-1.385423e-16 8.591314e-01 -6.862171e-17 -5.992813e-17 1.327978e-16 -2.604760e+00 2.238241e-16 2.398954e-16 
-2.491282e-16 1.034686e+00 -1.471517e-16 -1.330171e-16 2.360679e-16 -2.626907e+00 3.564108e-16 3.782130e-16 
-8.838037e-16 1.991604e+00 -7.260582e-16 -7.053765e-16 9.442906e-16 -6.306311e+00 1.063542e-15 1.076007e-15 
-1.057880e-15 2.366311e+00 -8.676154e-16 -8.461813e-16 1.149166e-15 -6.645056e+00 1.316647e-15 1.333677e-15 
-1.208541e-15 2.650272e+00 -9.880715e-16 -9.694313e-16 1.344459e-15 -6.837451e+00 1.582692e-15 1.606258e-15 
-1.359512e-15 2.851933e+00 -1.103951e-15 -1.092338e-15 1.563682e-15 -6.939774e+00 1.914602e-15 1.948671e-15 
-1.521086e-15 2.969343e+00 -1.219448e-15 -1.220258e-15 1.827293e-15 -6.968490e+00 2.353438e-15 2.404128e-15 
-1.770753e-15 3.014316e+00 -1.393070e-15 -1.411482e-15 2.227763e-15 -6.960490e+00 3.021627e-15 3.098343e-15 
-2.179817e-15 2.991348e+00 -1.674076e-15 -1.714721e-15 2.848935e-15 -6.914995e+00 4.029855e-15 4.145284e-15 
-2.844728e-15 2.915183e+00 -2.129391e-15 -2.195021e-15 3.795606e-15 -6.835576e+00 5.507891e-15 5.678667e-15 
-3.893769e-15 2.794298e+00 -2.855841e-15 -2.946124e-15 5.195162e-15 -6.701572e+00 7.606709e-15 7.855209e-15 
-5.390515e-15 2.614474e+00 -3.920850e-15 -4.031029e-15 7.065308e-15 -6.442170e+00 1.032708e-14 1.068188e-14 
-7.314697e-15 2.326709e+00 -5.391112e-15 -5.510035e-15 9.253227e-15 -5.909951e+00 1.341339e-14 1.390901e-14 
-2.769771e-13 2.440343e+00 -2.386843e-13 -2.255065e-13 2.427936e-13 -4.645562e+00 2.712968e-13 -1.036639e-12 
-6.303471e-14 2.607907e+00 -5.397199e-14 -5.181233e-14 6.076961e-14 -3.331282e+00 7.042077e-14 7.240278e-14 
-9.258850e-14 2.599922e+00 -7.869519e-14 -7.564074e-14 9.069023e-14 -3.319029e+00 1.054572e-13 1.082345e-13 
2.450723e-14 -2.577826e+00 3.813646e-14 4.186042e-14 -2.934821e-14 8.934613e-01 -1.935008e-14 -1.723276e-14 
3.877126e-14 -2.381311e+00 5.976440e-14 6.490204e-14 -4.485658e-14 7.722345e-01 -2.877276e-14 -2.578801e-14 
-2.430835e-13 2.879475e+00 -1.969622e-13 -1.895932e-13 2.460191e-13 -3.695766e+00 2.979067e-13 3.058235e-13 
-3.387573e-13 3.083303e+00 -2.667980e-13 -2.564053e-13 3.450957e-13 -4.046478e+00 4.254578e-13 4.373531e-13 
-6.842050e-14 1.400188e+00 -5.900500e-14 -6.092500e-14 9.146048e-14 -3.964666e+00 1.278496e-13 1.334973e-13 
-1.378434e-13 1.295113e+00 -1.298766e-13 -1.313568e-13 1.639887e-13 -3.604715e+00 2.052294e-13 2.125680e-13 
-1.447294e-12 2.130374e+00 -1.313067e-12 -1.267787e-12 1.370533e-12 -2.182190e+00 1.451071e-12 1.476517e-12 
1.496149e-13 -2.619200e+00 3.802499e-13 4.206751e-13 -1.485264e-13 9.381810e-01 -1.232666e-14 -5.117011e-16 
4.436140e-13 -2.672142e+00 8.011769e-13 8.589784e-13 -4.265962e-13 1.126891e+00 -1.744981e-13 -1.499476e-13 
2.157910e-12 -6.388438e+00 2.476521e-12 2.508355e-12 -1.982073e-12 2.128294e+00 -1.622878e-12 -1.582718e-12 
2.430562e-12 -6.665033e+00 2.872504e-12 2.915959e-12 -2.179553e-12 2.451262e+00 -1.775869e-12 -1.742436e-12 
2.745631e-12 -6.782794e+00 3.384109e-12 3.447144e-12 -2.385694e-12 2.655734e+00 -1.928638e-12 -1.908365e-12 
3.141784e-12 -6.765723e+00 4.079399e-12 4.174043e-12 -2.630972e-12 2.739104e+00 -2.103275e-12 -2.103475e-12 
3.677519e-12 -6.599151e+00 5.038391e-12 5.181216e-12 -2.976597e-12 2.690335e+00 -2.348245e-12 -2.374948e-12 
4.389091e-12 -6.216407e+00 6.287539e-12 6.498859e-12 -3.490273e-12 2.487213e+00 -2.722265e-12 -2.776732e-12 
1.109679e-10 -7.468053e+00 1.358142e-10 -7.823653e-10 -1.408179e-10 3.758971e+00 -1.085618e-10 -9.889342e-11 
1.893966e-11 -3.213329e+00 2.276168e-11 2.358079e-11 -2.016356e-11 2.312790e+00 -1.698640e-11 -1.621283e-11 
3.169692e-11 -3.394369e+00 3.698879e-11 3.812803e-11 -3.337721e-11 2.518459e+00 -2.878358e-11 -2.759978e-11 
4.927844e-11 -3.583425e+00 5.679957e-11 5.838873e-11 -5.141152e-11 2.720919e+00 -4.483311e-11 -4.311808e-11 
7.318688e-11 -3.792320e+00 8.411653e-11 8.633522e-11 -7.564320e-11 2.925935e+00 -6.613018e-11 -6.372732e-11 
3.853743e-11 -6.285375e+00 5.076547e-11 5.168223e-11 -2.918734e-11 2.485105e+00 -2.327888e-11 -2.386297e-11 
4.790058e-11 -6.353749e+00 6.474686e-11 6.625845e-11 -3.630851e-11 2.463756e+00 -2.737612e-11 -2.796159e-11 
5.923345e-11 -5.885041e+00 8.058748e-11 8.303553e-11 -4.656369e-11 2.248615e+00 -3.621921e-11 -3.680295e-11 
2.978927e-10 -3.982267e+00 3.521954e-10 3.616931e-10 -2.999723e-10 3.050117e+00 -2.511183e-10 -2.413564e-10 
4.232992e-10 -3.978907e+00 5.081633e-10 5.221245e-10 -4.218307e-10 3.041333e+00 -3.467663e-10 -3.331985e-10 
5.976395e-10 -4.059428e+00 7.289822e-10 7.498661e-10 -5.913814e-10 3.066100e+00 -4.748306e-10 -4.556688e-10 
9.377651e-10 -2.765661e+00 1.130809e-09 1.161110e-09 -9.254619e-10 2.454321e+00 -7.480596e-10 -7.184464e-10 
1.338750e-09 -2.475255e+00 1.614124e-09 1.654319e-09 -1.309489e-09 2.275791e+00 -1.048408e-09 -1.007088e-09 
-4.111371e-10 1.170815e+00 -1.850527e-10 -1.577361e-10 3.924513e-10 -2.779124e+00 7.015710e-10 7.569183e-10 
-7.880926e-10 1.100640e+00 -4.366103e-10 -3.911890e-10 7.589523e-10 -2.697174e+00 1.191642e-09 1.267991e-09 
-2.844195e-09 2.011747e+00 -2.312641e-09 -2.247253e-09 3.061522e-09 -6.437963e+00 3.491777e-09 3.536782e-09 
-3.606162e-09 2.303815e+00 -2.931109e-09 -2.858930e-09 3.934400e-09 -6.660927e+00 4.562488e-09 4.628098e-09 
-4.146872e-09 2.508160e+00 -3.363182e-09 -3.299198e-09 4.615714e-09 -6.756091e+00 5.501397e-09 5.593942e-09 
-4.637464e-09 2.613194e+00 -3.742782e-09 -3.700631e-09 5.300634e-09 -6.730972e+00 6.575505e-09 6.710549e-09 
-5.110226e-09 2.592837e+00 -4.093817e-09 -4.087740e-09 6.020016e-09 -6.550758e+00 7.859067e-09 8.060284e-09 
-5.663419e-09 2.402830e+00 -4.505074e-09 -4.543838e-09 6.832070e-09 -6.124008e+00 9.417106e-09 9.716190e-09 
-1.341413e-08 1.939114e+00 -1.047209e-08 -9.887413e-09 1.247949e-08 -2.957959e+00 1.644414e-08 1.724365e-08 
-2.692163e-08 2.232364e+00 -2.237497e-08 -2.132137e-08 2.527755e-08 -3.207846e+00 3.068860e-08 3.184215e-08 
-4.443845e-08 2.482957e+00 -3.829632e-08 -3.669909e-08 4.189921e-08 -3.384446e+00 4.899986e-08 5.058448e-08 
-6.745639e-08 2.735694e+00 -5.938448e-08 -5.713066e-08 6.390173e-08 -3.566943e+00 7.336567e-08 7.552269e-08 
-3.002858e-08 2.479751e+00 -2.478268e-08 -2.529403e-08 3.860572e-08 -6.273232e+00 5.067126e-08 5.164711e-08 
-3.929615e-08 2.357137e+00 -3.059430e-08 -3.113135e-08 5.040134e-08 -6.121317e+00 6.777270e-08 6.938612e-08 
-2.021682e-07 2.901282e+00 -1.729034e-07 -1.661500e-07 1.961609e-07 -3.821684e+00 2.279318e-07 2.342660e-07 
-3.048338e-07 3.026355e+00 -2.589379e-07 -2.491924e-07 3.003661e-07 -3.992280e+00 3.504246e-07 3.596076e-07 
-4.386124e-07 3.145113e+00 -3.689143e-07 -3.553073e-07 4.371264e-07 -4.148273e+00 5.143031e-07 5.275390e-07 
-1.200373e-07 2.288392e+00 -8.890362e-08 -9.136023e-08 1.622523e-07 -6.088011e+00 2.271701e-07 2.338841e-07 
-8.385073e-07 3.087386e+00 -6.941924e-07 -6.670369e-07 8.365789e-07 -4.027872e+00 1.000691e-06 1.029005e-06 
-1.234031e-07 7.231012e+00 -1.098401e-07 -7.022349e-08 -8.928354e-08 -1.419321e+01 -2.523419e-07 5.277276e-06 
-1.762725e-06 2.340393e+00 -1.419013e-06 -1.362859e-06 1.787510e-06 -2.577668e+00 2.158905e-06 2.217008e-06 
-2.646176e-06 2.236178e+00 -2.114180e-06 -2.031205e-06 2.706511e-06 -2.405432e+00 3.266952e-06 3.349014e-06 
8.332631e-07 -2.694778e+00 1.458297e-06 1.568442e-06 -8.690628e-07 1.014884e+00 -4.047733e-07 -3.479212e-07 
1.573692e-06 -2.683734e+00 2.437375e-06 2.589373e-06 -1.640188e-06 1.098237e+00 -9.295778e-07 -8.351164e-07 
6.614961e-06 -6.431667e+00 7.514736e-06 7.608517e-06 -6.164150e-06 2.023219e+00 -5.026871e-06 -4.882099e-06 
8.025813e-06 -6.676538e+00 9.273404e-06 9.401959e-06 -7.368828e-06 2.331299e+00 -6.004651e-06 -5.854697e-06 
9.415785e-06 -6.795900e+00 1.117905e-05 1.135947e-05 -8.465904e-06 2.553744e+00 -6.882348e-06 -6.749654e-06 
1.084694e-05 -6.810117e+00 1.340002e-05 1.366258e-05 -9.480242e-06 2.684302e+00 -7.665526e-06 -7.578743e-06 
1.238860e-05 -6.708547e+00 1.610772e-05 1.649876e-05 -1.046628e-05 2.707361e+00 -8.386124e-06 -8.377040e-06 
1.415888e-05 -6.434997e+00 1.946382e-05 2.004605e-05 -1.159272e-05 2.593616e+00 -9.182418e-06 -9.274870e-06 
1.645213e-05 -5.860809e+00 2.369933e-05 2.455169e-05 -1.331135e-05 2.294350e+00 -1.046439e-05 -1.065602e-05 
4.317432e-05 -3.031910e+00 5.400478e-05 5.626793e-05 -4.633556e-05 2.096609e+00 -3.787534e-05 -3.596965e-05 
8.009598e-05 -3.269246e+00 9.507405e-05 9.830039e-05 -8.496817e-05 2.358341e+00 -7.219716e-05 -6.901490e-05 
1.289862e-04 -3.453017e+00 1.495248e-04 1.539980e-04 -1.357827e-04 2.580605e+00 -1.179473e-04 -1.132232e-04 
1.953612e-04 -3.652855e+00 2.242501e-04 2.304443e-04 -2.040300e-04 2.803030e+00 -1.791024e-04 -1.724190e-04 
1.055413e-04 -6.256765e+00 1.363507e-04 1.385574e-04 -8.137474e-05 2.503405e+00 -6.831177e-05 -6.993937e-05 
1.419984e-04 -6.339859e+00 1.899773e-04 1.940291e-04 -1.083070e-04 2.470518e+00 -8.343629e-05 -8.519406e-05 
1.824223e-04 -6.006789e+00 2.469938e-04 2.536310e-04 -1.424766e-04 2.297856e+00 -1.086044e-04 -1.103452e-04 
8.327486e-04 -3.969176e+00 9.757324e-04 1.001722e-03 -8.443909e-04 3.028082e+00 -7.131391e-04 -6.854537e-04 
1.211137e-03 -4.038843e+00 1.436557e-03 1.474553e-03 -1.212574e-03 3.073338e+00 -1.009930e-03 -9.711625e-04 
1.704906e-03 -4.086867e+00 2.053236e-03 2.108960e-03 -1.691836e-03 3.103378e+00 -1.383728e-03 -1.330132e-03 
4.010042e-04 -5.580342e+00 6.115686e-04 6.426828e-04 -2.919698e-04 1.938331e+00 -2.192259e-04 -2.272171e-04 
3.419440e-03 -2.479426e+00 4.085111e-03 4.196807e-03 -3.410327e-03 2.306195e+00 -2.798269e-03 -2.686825e-03 
5.268140e-03 -2.194942e+00 6.310654e-03 6.467117e-03 -5.185619e-03 2.135045e+00 -4.183627e-03 -4.017682e-03 
