1.522114e-02 1.828403e-01 3.963085e-19 -1.634674e+00 1.479594e-18 1.986442e-18 8.467560e-01 -0.000000e+00 -1.793178e+00 2.517218e+00 1.078424e+00 -0.000000e+00 -2.130763e+00 2.623135e+00 2.216033e-01 6.925568e-02 2.806930e-18 -1.166464e+00 -5.123376e-18 1.362364e-17 -3.701902e-02 0.000000e+00 1.032411e-04 3.691578e-02 1.433672e+00 0.000000e+00 4.151162e-01 -1.848788e+00 4.583762e-02 -1.342012e-01 
2.187880e-02 1.847204e-01 5.566726e-19 -1.668533e+00 1.066984e-18 2.717638e-18 8.446778e-01 -0.000000e+00 -1.793169e+00 2.519287e+00 1.142148e+00 -0.000000e+00 -2.100439e+00 2.529087e+00 4.815400e-02 1.034015e-02 3.686540e-18 -2.103222e-01 -1.146682e-17 1.602927e-17 -4.742064e-02 0.000000e+00 2.894130e-04 4.713123e-02 1.103694e+00 0.000000e+00 7.874683e-01 -1.891162e+00 4.673956e-02 -1.335868e-01 
2.027092e-02 1.840533e-01 7.739133e-19 -1.656973e+00 3.215292e-19 3.636086e-18 8.418622e-01 -0.000000e+00 -1.793145e+00 2.522079e+00 1.188105e+00 -0.000000e+00 -2.053317e+00 2.436008e+00 -1.113016e-01 -3.751566e-02 5.102384e-18 6.694797e-01 -1.841096e-17 2.124274e-17 -6.698815e-02 0.000000e+00 7.080607e-04 6.628009e-02 7.323972e-01 0.000000e+00 1.082154e+00 -1.814552e+00 4.762644e-02 -1.285925e-01 
1.075002e-02 1.806852e-01 1.077797e-18 -1.600920e+00 -7.752975e-19 4.904088e-18 8.377633e-01 -0.000000e+00 -1.793089e+00 2.526122e+00 1.215590e+00 -0.000000e+00 -1.993928e+00 2.349135e+00 -2.703266e-01 -1.021000e-01 7.168023e-18 1.587504e+00 -2.537091e-17 3.017622e-17 -9.958279e-02 0.000000e+00 1.695459e-03 9.788733e-02 3.726240e-01 0.000000e+00 1.274843e+00 -1.647467e+00 4.848712e-02 -1.202067e-01 
-5.399427e-04 1.796767e-01 1.493623e-18 -1.535189e+00 -9.400642e-19 7.056928e-18 8.315806e-01 -0.000000e+00 -1.792954e+00 2.532169e+00 1.226191e+00 -0.000000e+00 -1.927805e+00 2.272409e+00 -1.115806e-01 1.357939e-02 9.368730e-18 7.073382e-01 1.325208e-17 5.088669e-17 -1.517082e-01 0.000000e+00 4.044668e-03 1.476636e-01 6.159252e-02 0.000000e+00 1.349338e+00 -1.410931e+00 5.745037e-02 -1.134569e-01 
-3.013381e-04 1.799881e-01 2.030782e-18 -1.529967e+00 2.416310e-19 9.912625e-18 8.220941e-01 -0.000000e+00 -1.792631e+00 2.541334e+00 1.222850e+00 -0.000000e+00 -1.861163e+00 2.209110e+00 1.217624e-01 -1.302322e-03 1.235426e-17 -5.066452e-01 3.466857e-17 6.442657e-17 -2.339463e-01 0.000000e+00 9.642225e-03 2.243041e-01 -1.840244e-01 0.000000e+00 1.293783e+00 -1.109759e+00 5.870362e-02 -1.109982e-01 
1.133321e-02 1.805154e-01 2.779958e-18 -1.583195e+00 2.114042e-18 1.388300e-17 8.074048e-01 -0.000000e+00 -1.791863e+00 2.555255e+00 1.208837e+00 -0.000000e+00 -1.800747e+00 2.162706e+00 2.716248e-01 8.276156e-02 1.918026e-17 -1.192121e+00 1.140848e-17 1.096987e-16 -3.633978e-01 0.000000e+00 2.298150e-02 3.404163e-01 -3.674178e-01 0.000000e+00 1.099156e+00 -7.317382e-01 6.497090e-02 -1.033995e-01 
2.172102e-02 1.831146e-01 3.909128e-18 -1.620938e+00 2.312439e-18 2.013806e-17 7.845145e-01 -0.000000e+00 -1.790033e+00 2.576315e+00 1.186757e+00 -0.000000e+00 -1.753625e+00 2.137664e+00 1.477006e-01 2.615061e-02 2.646747e-17 -3.323684e-01 -3.244469e-18 1.432529e-16 -5.678057e-01 0.000000e+00 5.476056e-02 5.130452e-01 -5.128172e-01 0.000000e+00 7.624012e-01 -2.495840e-01 6.581718e-02 -8.816784e-02 
2.643451e-02 1.834681e-01 5.483176e-18 -1.616984e+00 1.842468e-18 2.852579e-17 7.486365e-01 -0.000000e+00 -1.785674e+00 2.607834e+00 1.157313e+00 -0.000000e+00 -1.726680e+00 2.140163e+00 4.351894e-02 -9.886438e-03 3.714867e-17 4.945506e-01 -1.447603e-17 1.961102e-16 -8.923960e-01 0.000000e+00 1.304116e-01 7.619844e-01 -6.744060e-01 0.000000e+00 2.964462e-01 3.779598e-01 6.667135e-02 -7.410337e-02 
2.639536e-02 1.825455e-01 7.709312e-18 -1.570833e+00 1.167828e-18 4.026947e-17 6.920731e-01 -0.000000e+00 -1.775298e+00 2.654022e+00 1.117320e+00 -0.000000e+00 -1.725335e+00 2.178811e+00 1.371831e-02 6.760061e-02 5.556295e-17 9.746881e-01 1.912489e-17 2.981658e-16 -1.410491e+00 0.000000e+00 3.101865e-01 1.100305e+00 -9.588857e-01 0.000000e+00 -2.482104e-01 1.207096e+00 7.080692e-02 -6.893366e-02 
3.517939e-02 1.851109e-01 1.095211e-17 -1.557776e+00 4.313930e-18 5.646288e-17 6.024751e-01 -0.000000e+00 -1.750653e+00 2.718975e+00 1.056073e+00 -0.000000e+00 -1.750653e+00 2.265377e+00 3.390912e-01 2.655403e-02 7.502631e-17 -4.170941e-01 1.186048e-16 3.511962e-16 -2.237113e+00 0.000000e+00 7.358778e-01 1.501235e+00 -1.570028e+00 0.000000e+00 -7.358778e-01 2.305905e+00 7.634481e-02 -1.117082e-01 
5.513278e-02 1.860718e-01 1.544048e-17 -1.603741e+00 8.370023e-18 7.953834e-17 5.182412e-01 -0.000000e+00 -1.725335e+00 2.777890e+00 9.887816e-01 -0.000000e+00 -1.775298e+00 2.357313e+00 3.928163e-01 8.287266e-03 1.059158e-16 -1.134490e+00 2.298951e-17 5.679644e-16 -1.184575e+00 0.000000e+00 2.482104e-01 9.363644e-01 -1.130179e+00 0.000000e+00 -3.101865e-01 1.440366e+00 8.295929e-02 -1.141801e-01 
7.411202e-02 1.849623e-01 2.165749e-17 -1.672655e+00 6.989934e-18 1.133859e-16 4.794704e-01 -0.000000e+00 -1.726680e+00 2.818006e+00 9.415879e-01 -0.000000e+00 -1.785674e+00 2.414882e+00 3.731982e-01 -5.223862e-02 1.449282e-16 -1.639017e+00 -8.770322e-17 8.010674e-16 -4.048998e-01 0.000000e+00 -2.964462e-01 7.013460e-01 -7.747058e-01 0.000000e+00 -1.304116e-01 9.051174e-01 8.372621e-02 -9.599505e-02 
8.341668e-02 1.855664e-01 3.063245e-17 -1.694198e+00 -1.231767e-18 1.599716e-16 4.744839e-01 -0.000000e+00 -1.753625e+00 2.849937e+00 9.096430e-01 -0.000000e+00 -1.790033e+00 2.451187e+00 3.188808e-02 -1.730019e-02 2.076254e-16 3.452271e-01 -3.045052e-16 1.023693e-15 1.780587e-01 0.000000e+00 -7.624012e-01 5.843425e-01 -5.184159e-01 0.000000e+00 -5.476056e-02 5.731765e-01 9.794842e-02 -8.572484e-02 
7.776608e-02 1.824919e-01 4.277066e-17 -1.641536e+00 -2.572647e-17 2.172387e-16 4.949761e-01 -0.000000e+00 -1.800747e+00 2.876567e+00 8.884031e-01 -0.000000e+00 -1.791863e+00 2.474257e+00 -2.574760e-01 -1.119396e-01 2.823796e-16 1.781707e+00 -6.928729e-16 1.286172e-15 6.224839e-01 0.000000e+00 -1.099156e+00 4.766721e-01 -3.426754e-01 0.000000e+00 -2.298150e-02 3.656569e-01 1.001863e-01 -8.548106e-02 
5.926969e-02 1.783714e-01 6.007287e-17 -1.523907e+00 -5.404873e-17 3.038474e-16 5.351356e-01 -0.000000e+00 -1.861163e+00 2.896824e+00 8.744062e-01 -0.000000e+00 -1.792631e+00 2.489021e+00 -3.845898e-01 1.983468e-02 4.201668e-16 2.346313e+00 -8.592937e-18 2.366983e-15 9.706838e-01 0.000000e+00 -1.293783e+00 3.230992e-01 -2.252528e-01 0.000000e+00 -9.642225e-03 2.348950e-01 1.195027e-01 -1.044012e-01 
4.260674e-02 1.784265e-01 8.415296e-17 -1.422975e+00 -3.436093e-17 4.375913e-16 5.909348e-01 -0.000000e+00 -1.927805e+00 2.907666e+00 8.652102e-01 -0.000000e+00 -1.792954e+00 2.498540e+00 -2.858591e-01 -1.288870e-02 5.525034e-16 1.721588e+00 8.589948e-16 3.028342e-15 1.251863e+00 0.000000e+00 -1.349338e+00 9.747492e-02 -1.480617e-01 0.000000e+00 -4.044668e-03 1.521064e-01 1.203355e-01 -1.271641e-01 
3.033412e-02 1.774292e-01 1.164462e-16 -1.349232e+00 3.942322e-17 6.121289e-16 6.594746e-01 -0.000000e+00 -1.993928e+00 2.905250e+00 8.591493e-01 -0.000000e+00 -1.793089e+00 2.504736e+00 -2.080558e-01 -2.449872e-02 7.524897e-16 1.248573e+00 2.181902e-15 4.017888e-15 1.481668e+00 0.000000e+00 -1.274843e+00 -2.068250e-01 -9.805425e-02 0.000000e+00 -1.695459e-03 9.974971e-02 1.211804e-01 -1.523325e-01 
2.155556e-02 1.761606e-01 1.610087e-16 -1.296509e+00 1.945020e-16 8.472645e-16 7.382514e-01 -0.000000e+00 -2.053317e+00 2.885862e+00 8.551014e-01 -0.000000e+00 -1.793145e+00 2.508840e+00 -1.450304e-01 -2.487827e-02 1.049226e-15 8.727663e-01 4.146209e-15 5.482215e-15 1.659869e+00 0.000000e+00 -1.082154e+00 -5.777149e-01 -6.634980e-02 0.000000e+00 -7.080607e-04 6.705786e-02 1.220250e-01 -1.788106e-01 
1.568816e-02 1.750450e-01 2.237389e-16 -1.261049e+00 4.690779e-16 1.172078e-15 8.243223e-01 -0.000000e+00 -2.100439e+00 2.846913e+00 8.523069e-01 -0.000000e+00 -1.793169e+00 2.511658e+00 -9.063415e-02 -1.893360e-02 1.488327e-15 5.517933e-01 7.010588e-15 7.650881e-15 1.769282e+00 0.000000e+00 -7.874683e-01 -9.818136e-01 -4.715973e-02 0.000000e+00 -2.894130e-04 4.744914e-02 1.228615e-01 -2.053550e-01 
1.244453e-02 1.743324e-01 3.133778e-16 -1.241005e+00 9.164115e-16 1.629970e-15 9.135500e-01 -0.000000e+00 -2.130763e+00 2.788009e+00 8.502370e-01 -0.000000e+00 -1.793178e+00 2.513737e+00 -3.919499e-02 -9.020763e-03 2.139348e-15 2.509354e-01 1.112448e-14 1.087472e-14 1.781007e+00 0.000000e+00 -4.151162e-01 -1.365891e+00 -3.692594e-02 0.000000e+00 -1.032411e-04 3.702918e-02 1.236849e-01 -2.305200e-01 
1.181124e-02 1.741871e-01 4.429893e-16 -1.236141e+00 1.610860e-15 2.286102e-15 1.000359e+00 -0.000000e+00 -2.141233e+00 2.711671e+00 8.484976e-01 -0.000000e+00 -1.793180e+00 2.515479e+00 1.472090e-02 3.572287e-03 3.108831e-15 -6.051969e-02 1.699343e-14 1.568914e-14 1.669734e+00 0.000000e+00 2.690911e-15 -1.669734e+00 -3.373968e-02 0.000000e+00 -6.514271e-17 3.373968e-02 1.244919e-01 -2.527727e-01 
1.406159e-02 1.747135e-01 6.322768e-16 -1.247782e+00 2.656425e-15 3.238994e-15 1.078424e+00 -0.000000e+00 -2.130763e+00 2.623135e+00 8.467560e-01 -0.000000e+00 -1.793178e+00 2.517218e+00 7.729764e-02 1.758422e-02 4.558903e-15 -4.152287e-01 2.529579e-14 2.290836e-14 1.433672e+00 0.000000e+00 4.151162e-01 -1.848788e+00 -3.701902e-02 0.000000e+00 1.032411e-04 3.691578e-02 1.252809e-01 -2.707499e-01 
1.982122e-02 1.759283e-01 9.109328e-16 -1.279068e+00 4.194314e-15 4.637355e-15 1.142148e+00 -0.000000e+00 -2.100439e+00 2.529087e+00 8.446778e-01 -0.000000e+00 -1.793169e+00 2.519287e+00 1.566778e-01 3.047892e-02 6.732614e-15 -8.541373e-01 3.681584e-14 3.375535e-14 1.103694e+00 0.000000e+00 7.874683e-01 -1.891162e+00 -4.742064e-02 0.000000e+00 2.894130e-04 4.713123e-02 1.260509e-01 -2.835293e-01 
3.019238e-02 1.776384e-01 1.323487e-15 -1.335501e+00 6.401188e-15 6.704883e-15 1.188105e+00 -0.000000e+00 -2.053317e+00 2.436008e+00 8.418622e-01 -0.000000e+00 -1.793145e+00 2.522079e+00 2.638181e-01 3.578381e-02 9.983664e-15 -1.431279e+00 5.208944e-14 5.002689e-14 7.323972e-01 0.000000e+00 1.082154e+00 -1.814552e+00 -6.698815e-02 0.000000e+00 7.080607e-04 6.628009e-02 1.267976e-01 -2.907388e-01 
4.688310e-02 1.791232e-01 1.934851e-15 -1.425626e+00 9.455196e-15 9.769706e-15 1.215590e+00 -0.000000e+00 -1.993928e+00 2.349135e+00 8.377633e-01 -0.000000e+00 -1.793089e+00 2.526122e+00 4.116414e-01 1.755037e-02 1.476521e-14 -2.214279e+00 7.037731e-14 7.406781e-14 3.726240e-01 0.000000e+00 1.274843e+00 -1.647467e+00 -9.958279e-02 0.000000e+00 1.695459e-03 9.788733e-02 1.275072e-01 -2.925407e-01 
7.221861e-02 1.788548e-01 2.839536e-15 -1.561770e+00 1.333149e-14 1.434777e-14 1.226191e+00 -0.000000e+00 -1.927805e+00 2.272409e+00 8.315806e-01 -0.000000e+00 -1.792954e+00 2.532169e+00 6.120787e-01 8.813189e-02 2.453789e-14 -3.292678e+00 3.145055e-14 1.347838e-13 6.159252e-02 0.000000e+00 1.349338e+00 -1.410931e+00 -1.517082e-01 0.000000e+00 4.044668e-03 1.476636e-01 1.395231e-01 -2.870588e-01 
9.775263e-02 1.861718e-01 4.283978e-15 -1.692374e+00 1.263808e-14 2.199991e-14 1.222850e+00 -0.000000e+00 -1.861163e+00 2.209110e+00 8.220941e-01 -0.000000e+00 -1.792631e+00 2.541334e+00 4.513243e-01 1.016867e-01 3.207661e-14 -2.224202e+00 -3.163432e-14 1.638528e-13 -1.840244e-01 0.000000e+00 1.293783e+00 -1.109759e+00 -2.339463e-01 0.000000e+00 9.642225e-03 2.243041e-01 1.520189e-01 -2.695359e-01 
1.182186e-01 1.895134e-01 6.112144e-15 -1.788938e+00 1.012055e-14 3.106435e-14 1.208837e+00 -0.000000e+00 -1.800747e+00 2.162706e+00 8.074048e-01 -0.000000e+00 -1.791863e+00 2.555255e+00 3.748194e-01 3.799846e-02 4.182761e-14 -1.679673e+00 -7.046750e-14 2.026647e-13 -3.674178e-01 0.000000e+00 1.099156e+00 -7.317382e-01 -3.633978e-01 0.000000e+00 2.298150e-02 3.404163e-01 1.527948e-01 -2.527220e-01 
1.346933e-01 1.915717e-01 8.575543e-15 -1.854781e+00 5.795467e-15 4.284076e-14 1.186757e+00 -0.000000e+00 -1.753625e+00 2.137664e+00 7.845145e-01 -0.000000e+00 -1.790033e+00 2.576315e+00 1.957204e-01 1.006561e-01 5.797746e-14 -3.405727e-01 -7.880966e-14 2.739404e-13 -5.128172e-01 0.000000e+00 7.624012e-01 -2.495840e-01 -5.678057e-01 0.000000e+00 5.476056e-02 5.130452e-01 1.713354e-01 -2.496886e-01 
1.382006e-01 1.928415e-01 1.178579e-14 -1.830706e+00 1.315275e-16 5.690658e-14 1.157313e+00 -0.000000e+00 -1.726680e+00 2.140163e+00 7.486365e-01 -0.000000e+00 -1.785674e+00 2.607834e+00 -5.405025e-02 -5.222479e-02 7.138825e-14 1.307905e+00 -1.513716e-13 2.936758e-13 -6.744060e-01 0.000000e+00 2.964462e-01 3.779598e-01 -8.923960e-01 0.000000e+00 1.304116e-01 7.619844e-01 1.839842e-01 -2.595038e-01 
1.296223e-01 1.878166e-01 1.592419e-14 -1.726931e+00 -8.557791e-15 7.469456e-14 1.117320e+00 -0.000000e+00 -1.725335e+00 2.178811e+00 6.920731e-01 -0.000000e+00 -1.775298e+00 2.654022e+00 -2.535333e-01 -5.005943e-02 1.009523e-13 2.468791e+00 -1.445192e-13 5.123411e-13 -9.588857e-01 0.000000e+00 -2.482104e-01 1.207096e+00 -1.410491e+00 0.000000e+00 3.101865e-01 1.100305e+00 2.067534e-01 -2.474466e-01 
1.162669e-01 1.848191e-01 2.194413e-14 -1.584182e+00 -1.451901e-14 1.060760e-13 1.056073e+00 -0.000000e+00 -1.750653e+00 2.265377e+00 6.024751e-01 -0.000000e+00 -1.750653e+00 2.718975e+00 -2.835862e-01 -6.899180e-02 1.420894e-13 3.302839e+00 -7.561553e-14 7.568905e-13 -1.570028e+00 0.000000e+00 -7.358778e-01 2.305905e+00 -2.237113e+00 0.000000e+00 7.358778e-01 1.501235e+00 2.076062e-01 -2.402471e-01 
1.122516e-01 1.893519e-01 3.080545e-14 -1.506560e+00 -7.088906e-15 1.515820e-13 9.887816e-01 -0.000000e+00 -1.775298e+00 2.357313e+00 5.182412e-01 -0.000000e+00 -1.725335e+00 2.777890e+00 4.665106e-02 3.451200e-02 1.962330e-13 4.899082e-01 2.742425e-13 9.702421e-13 -1.130179e+00 0.000000e+00 -3.101865e-01 1.440366e+00 -1.184575e+00 0.000000e+00 2.482104e-01 9.363644e-01 2.306170e-01 -2.783359e-01 
1.207100e-01 1.870845e-01 4.172612e-14 -1.530264e+00 1.370836e-14 2.038045e-13 9.415879e-01 -0.000000e+00 -1.785674e+00 2.414882e+00 4.794704e-01 -0.000000e+00 -1.726680e+00 2.818006e+00 2.940060e-01 -1.322692e-01 2.429192e-13 -1.435965e+00 5.706665e-13 1.131261e-12 -7.747058e-01 0.000000e+00 -1.304116e-01 9.051174e-01 -4.048998e-01 0.000000e+00 -2.964462e-01 7.013460e-01 2.355761e-01 -2.840621e-01 
1.406893e-01 1.821849e-01 5.359945e-14 -1.636562e+00 3.204529e-13 2.915995e-13 9.096430e-01 -0.000000e+00 -1.790033e+00 2.451187e+00 4.744839e-01 -0.000000e+00 -1.753625e+00 2.849937e+00 4.313245e-01 -6.149795e-02 2.442155e-13 -2.421765e+00 1.171393e-11 2.427147e-12 -5.184159e-01 0.000000e+00 -5.476056e-02 5.731765e-01 1.780587e-01 0.000000e+00 -7.624012e-01 5.843425e-01 2.521623e-01 -2.568294e-01 
1.500627e-01 1.841885e-01 6.818447e-14 -1.667581e+00 5.529328e-13 4.637561e-13 8.884031e-01 -0.000000e+00 -1.791863e+00 2.474257e+00 4.949761e-01 -0.000000e+00 -1.800747e+00 2.876567e+00 4.210653e-02 -4.530519e-03 2.919741e-13 1.236994e-01 4.281957e-12 3.337773e-12 -3.426754e-01 0.000000e+00 -2.298150e-02 3.656569e-01 6.224839e-01 0.000000e+00 -1.099156e+00 4.766721e-01 2.758902e-01 -2.584304e-01 
1.450913e-01 1.816532e-01 8.259207e-14 -1.625178e+00 7.531967e-13 6.224861e-13 8.744062e-01 -0.000000e+00 -1.792631e+00 2.489021e+00 5.351356e-01 -0.000000e+00 -1.861163e+00 2.896824e+00 -2.405300e-01 -1.019438e-01 2.832445e-13 1.587792e+00 3.663339e-12 2.987780e-12 -2.252528e-01 0.000000e+00 -9.642225e-03 2.348950e-01 9.706838e-01 0.000000e+00 -1.293783e+00 3.230992e-01 2.779233e-01 -2.632156e-01 
1.285448e-01 1.786920e-01 1.029441e-13 -1.523043e+00 8.864652e-13 7.645378e-13 8.652102e-01 -0.000000e+00 -1.792954e+00 2.498540e+00 5.909348e-01 -0.000000e+00 -1.927805e+00 2.907666e+00 -3.166230e-01 1.690685e-02 6.441084e-13 1.893658e+00 2.221474e-12 3.308520e-12 -1.480617e-01 0.000000e+00 -4.044668e-03 1.521064e-01 1.251863e+00 0.000000e+00 -1.349338e+00 9.747492e-02 2.929733e-01 -2.847898e-01 
1.157522e-01 1.789096e-01 1.465869e-13 -1.446654e+00 1.047693e-12 9.901146e-13 8.591493e-01 -0.000000e+00 -1.793089e+00 2.504736e+00 6.594746e-01 -0.000000e+00 -1.993928e+00 2.905250e+00 -1.978107e-01 -3.804008e-03 1.124435e-12 1.182497e+00 4.389695e-12 5.822514e-12 -9.805425e-02 0.000000e+00 -1.695459e-03 9.974971e-02 1.481668e+00 0.000000e+00 -1.274843e+00 -2.068250e-01 2.938210e-01 -3.075641e-01 
1.085669e-01 1.786288e-01 2.182663e-13 -1.403362e+00 1.343083e-12 1.360837e-12 8.551014e-01 -0.000000e+00 -1.793145e+00 2.508840e+00 7.382514e-01 -0.000000e+00 -2.053317e+00 2.885862e+00 -9.072562e-02 -5.249728e-03 1.778537e-12 5.575521e-01 7.618606e-12 9.184946e-12 -6.634980e-02 0.000000e+00 -7.080607e-04 6.705786e-02 1.659869e+00 0.000000e+00 -1.082154e+00 -5.777149e-01 2.946756e-01 -3.315824e-01 
1.066592e-01 1.785250e-01 3.289127e-13 -1.390630e+00 1.830442e-12 1.931319e-12 8.523069e-01 -0.000000e+00 -1.793169e+00 2.511658e+00 8.243223e-01 -0.000000e+00 -2.100439e+00 2.846913e+00 1.517100e-02 1.783511e-03 2.702263e-12 -5.117800e-02 1.209939e-11 1.391719e-11 -4.715973e-02 0.000000e+00 -2.894130e-04 4.744914e-02 1.769282e+00 0.000000e+00 -7.874683e-01 -9.818136e-01 2.955228e-01 -3.552415e-01 
1.102604e-01 1.788000e-01 4.952571e-13 -1.409325e+00 2.576083e-12 2.787829e-12 8.502370e-01 -0.000000e+00 -1.793178e+00 2.513737e+00 9.135500e-01 -0.000000e+00 -2.130763e+00 2.788009e+00 1.316575e-01 8.297892e-03 4.033066e-12 -7.106292e-01 1.795518e-11 2.077314e-11 -3.692594e-02 0.000000e+00 -1.032411e-04 3.702918e-02 1.781007e+00 0.000000e+00 -4.151162e-01 -1.365891e+00 2.963509e-01 -3.766355e-01 
