1.250000e+00 8.341668e-02 1.855664e-01 3.063245e-17 -1.694198e+00 -1.231767e-18 1.599716e-16 3.188808e-02 -1.730019e-02 2.076254e-16 3.452271e-01 -3.045052e-16 1.023693e-15 
1.300000e+00 7.776608e-02 1.824919e-01 4.277066e-17 -1.641536e+00 -2.572647e-17 2.172387e-16 -2.574760e-01 -1.119396e-01 2.823796e-16 1.781707e+00 -6.928729e-16 1.286172e-15 
1.350000e+00 5.926969e-02 1.783714e-01 6.007287e-17 -1.523907e+00 -5.404873e-17 3.038474e-16 -3.845898e-01 1.983468e-02 4.201668e-16 2.346313e+00 -8.592937e-18 2.366983e-15 
1.400000e+00 4.260674e-02 1.784265e-01 8.415296e-17 -1.422975e+00 -3.436093e-17 4.375913e-16 -2.858591e-01 -1.288870e-02 5.525034e-16 1.721588e+00 8.589948e-16 3.028342e-15 
1.450000e+00 3.033412e-02 1.774292e-01 1.164462e-16 -1.349232e+00 3.942322e-17 6.121289e-16 -2.080558e-01 -2.449872e-02 7.524897e-16 1.248573e+00 2.181902e-15 4.017888e-15 
1.500000e+00 2.155556e-02 1.761606e-01 1.610087e-16 -1.296509e+00 1.945020e-16 8.472645e-16 -1.450304e-01 -2.487827e-02 1.049226e-15 8.727663e-01 4.146209e-15 5.482215e-15 
1.550000e+00 1.568816e-02 1.750450e-01 2.237389e-16 -1.261049e+00 4.690779e-16 1.172078e-15 -9.063415e-02 -1.893360e-02 1.488327e-15 5.517933e-01 7.010588e-15 7.650881e-15 
1.600000e+00 1.244453e-02 1.743324e-01 3.133778e-16 -1.241005e+00 9.164115e-16 1.629970e-15 -3.919499e-02 -9.020763e-03 2.139348e-15 2.509354e-01 1.112448e-14 1.087472e-14 
1.650000e+00 1.181124e-02 1.741871e-01 4.429893e-16 -1.236141e+00 1.610860e-15 2.286102e-15 1.472090e-02 3.572287e-03 3.108831e-15 -6.051969e-02 1.699343e-14 1.568914e-14 
1.700000e+00 1.406159e-02 1.747135e-01 6.322768e-16 -1.247782e+00 2.656425e-15 3.238994e-15 7.729764e-02 1.758422e-02 4.558903e-15 -4.152287e-01 2.529579e-14 2.290836e-14 
1.750000e+00 1.982122e-02 1.759283e-01 9.109328e-16 -1.279068e+00 4.194314e-15 4.637355e-15 1.566778e-01 3.047892e-02 6.732614e-15 -8.541373e-01 3.681584e-14 3.375535e-14 
1.800000e+00 3.019238e-02 1.776384e-01 1.323487e-15 -1.335501e+00 6.401188e-15 6.704883e-15 2.638181e-01 3.578381e-02 9.983664e-15 -1.431279e+00 5.208944e-14 5.002689e-14 
1.850000e+00 4.688310e-02 1.791232e-01 1.934851e-15 -1.425626e+00 9.455196e-15 9.769706e-15 4.116414e-01 1.755037e-02 1.476521e-14 -2.214279e+00 7.037731e-14 7.406781e-14 
1.900000e+00 7.221861e-02 1.788548e-01 2.839536e-15 -1.561770e+00 1.333149e-14 1.434777e-14 6.120787e-01 8.813189e-02 2.453789e-14 -3.292678e+00 3.145055e-14 1.347838e-13 
1.950000e+00 9.775263e-02 1.861718e-01 4.283978e-15 -1.692374e+00 1.263808e-14 2.199991e-14 4.513243e-01 1.016867e-01 3.207661e-14 -2.224202e+00 -3.163432e-14 1.638528e-13 
